match_id,competition,season,kickoff_utc,home_team,away_team,prediction_cutoff_at_utc,home_games_3,home_gf_3,home_ga_3,home_points_3,home_gd_3,home_pit_ok_3,away_games_3,away_gf_3,away_ga_3,away_points_3,away_gd_3,away_pit_ok_3,home_games_5,home_gf_5,home_ga_5,home_points_5,home_gd_5,home_pit_ok_5,away_games_5,away_gf_5,away_ga_5,away_points_5,away_gd_5,away_pit_ok_5,home_games_10,home_gf_10,home_ga_10,home_points_10,home_gd_10,home_pit_ok_10,away_games_10,away_gf_10,away_ga_10,away_points_10,away_gd_10,away_pit_ok_10,home_gd_5_minus_away_gd_5,home_points_5_minus_away_points_5,home_advantage,feature_source_max_available_at_utc,pit_verified,home_goals,away_goals,target
fd:FL1:2010:11,FL1,2010/11,2010-08-15 00:00:00+00:00,Bordeaux,Toulouse,2010-08-14 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,2.0,2
fd:FL1:2010:14,FL1,2010/11,2010-08-15 00:00:00+00:00,Lille,Paris SG,2010-08-14 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,0.0,0.0,1
fd:EPL:2010:8,EPL,2010/11,2010-08-15 00:00:00+00:00,Liverpool,Arsenal,2010-08-14 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,1.0,1
fd:CHA:2010:23,CHA,2010/11,2010-08-15 00:00:00+00:00,Nott'm Forest,Leeds,2010-08-14 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,1.0,1
fd:ERE:2010:17,ERE,2010/11,2010-08-15 00:00:00+00:00,Willem II,Nijmegen,2010-08-14 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,3.0,5.0,2
fd:FL1:2010:13,FL1,2010/11,2010-08-15 00:00:00+00:00,Caen,Lyon,2010-08-14 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,3.0,2.0,0
fd:EPL:2010:9,EPL,2010/11,2010-08-16 00:00:00+00:00,Man United,Newcastle,2010-08-15 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,3.0,0.0,0
fd:FL1:2010:19,FL1,2010/11,2010-08-17 00:00:00+00:00,Monaco,Montpellier,2010-08-16 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,0.0,0.0,1
fd:ERE:2010:18,ERE,2010/11,2010-08-20 00:00:00+00:00,Excelsior,Nijmegen,2010-08-19 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,4.0,2.0,0
fd:BL1:2010:0,BL1,2010/11,2010-08-20 00:00:00+00:00,Bayern Munich,Wolfsburg,2010-08-19 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,2.0,1.0,0
fd:EPL:2010:12,EPL,2010/11,2010-08-21 00:00:00+00:00,Everton,Wolves,2010-08-20 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,1.0,1
fd:ERE:2010:20,ERE,2010/11,2010-08-21 00:00:00+00:00,Groningen,Graafschap,2010-08-20 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,2.0,1.0,0
fd:ERE:2010:21,ERE,2010/11,2010-08-21 00:00:00+00:00,Heerenveen,NAC Breda,2010-08-20 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,3.0,1.0,0
fd:ERE:2010:22,ERE,2010/11,2010-08-21 00:00:00+00:00,Vitesse,Twente,2010-08-20 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,0.0,3.0,2
fd:EPL:2010:16,EPL,2010/11,2010-08-21 00:00:00+00:00,Wigan,Chelsea,2010-08-20 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,0.0,6.0,2
fd:EPL:2010:10,EPL,2010/11,2010-08-21 00:00:00+00:00,Arsenal,Blackpool,2010-08-20 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,6.0,0.0,0
fd:CHA:2010:24,CHA,2010/11,2010-08-21 00:00:00+00:00,Bristol City,Barnsley,2010-08-20 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,3.0,3.0,1
fd:ERE:2010:19,ERE,2010/11,2010-08-21 00:00:00+00:00,Ajax,Roda,2010-08-20 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,3.0,0.0,0
fd:CHA:2010:25,CHA,2010/11,2010-08-21 00:00:00+00:00,Burnley,Leicester,2010-08-20 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,3.0,0.0,0
fd:CHA:2010:34,CHA,2010/11,2010-08-21 00:00:00+00:00,Reading,Nott'm Forest,2010-08-20 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,1.0,1
fd:CHA:2010:33,CHA,2010/11,2010-08-21 00:00:00+00:00,QPR,Scunthorpe,2010-08-20 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,2.0,0.0,0
fd:CHA:2010:32,CHA,2010/11,2010-08-21 00:00:00+00:00,Preston,Portsmouth,2010-08-20 23:00:00+00:00,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,0,,,,,0.0,,,1.0,,False,1.0,0.0,0
