competition,season,source,field_name,pit_status,count,total,rate
J1,2012,Football-Data.co.uk:JPN.csv,home_shots_on_target,PIT_UNKNOWN,306,306,1.0
J1,2012,Football-Data.co.uk:JPN.csv,home_yellow_cards,PIT_UNKNOWN,306,306,1.0
J1,2012,Football-Data.co.uk:JPN.csv,result,PIT_UNSAFE,306,306,1.0
J1,2013,Football-Data.co.uk:JPN.csv,away_corners,PIT_UNKNOWN,306,306,1.0
J1,2013,Football-Data.co.uk:JPN.csv,away_fouls,PIT_UNKNOWN,306,306,1.0
J1,2013,Football-Data.co.uk:JPN.csv,away_goals,PIT_UNSAFE,306,306,1.0
J1,2013,Football-Data.co.uk:JPN.csv,away_red_cards,PIT_UNKNOWN,306,306,1.0
J1,2013,Football-Data.co.uk:JPN.csv,away_shots,PIT_UNKNOWN,306,306,1.0
J1,2013,Football-Data.co.uk:JPN.csv,away_shots_on_target,PIT_UNKNOWN,306,306,1.0
J1,2013,Football-Data.co.uk:JPN.csv,away_yellow_cards,PIT_UNKNOWN,306,306,1.0
J1,2013,Football-Data.co.uk:JPN.csv,home_corners,PIT_UNKNOWN,306,306,1.0
J1,2013,Football-Data.co.uk:JPN.csv,home_fouls,PIT_UNKNOWN,306,306,1.0
J1,2013,Football-Data.co.uk:JPN.csv,home_goals,PIT_UNSAFE,306,306,1.0
J1,2013,Football-Data.co.uk:JPN.csv,home_red_cards,PIT_UNKNOWN,306,306,1.0
J1,2013,Football-Data.co.uk:JPN.csv,home_shots,PIT_UNKNOWN,306,306,1.0
J1,2013,Football-Data.co.uk:JPN.csv,home_shots_on_target,PIT_UNKNOWN,306,306,1.0
J1,2013,Football-Data.co.uk:JPN.csv,home_yellow_cards,PIT_UNKNOWN,306,306,1.0
J1,2013,Football-Data.co.uk:JPN.csv,result,PIT_UNSAFE,306,306,1.0
J1,2014,Football-Data.co.uk:JPN.csv,away_corners,PIT_UNKNOWN,306,306,1.0
J1,2014,Football-Data.co.uk:JPN.csv,away_fouls,PIT_UNKNOWN,306,306,1.0
J1,2014,Football-Data.co.uk:JPN.csv,away_goals,PIT_UNSAFE,306,306,1.0
J1,2014,Football-Data.co.uk:JPN.csv,away_red_cards,PIT_UNKNOWN,306,306,1.0
J1,2014,Football-Data.co.uk:JPN.csv,away_shots,PIT_UNKNOWN,306,306,1.0
J1,2014,Football-Data.co.uk:JPN.csv,away_shots_on_target,PIT_UNKNOWN,306,306,1.0
J1,2014,Football-Data.co.uk:JPN.csv,away_yellow_cards,PIT_UNKNOWN,306,306,1.0
J1,2014,Football-Data.co.uk:JPN.csv,home_corners,PIT_UNKNOWN,306,306,1.0
J1,2014,Football-Data.co.uk:JPN.csv,home_fouls,PIT_UNKNOWN,306,306,1.0
J1,2014,Football-Data.co.uk:JPN.csv,home_goals,PIT_UNSAFE,306,306,1.0
J1,2014,Football-Data.co.uk:JPN.csv,home_red_cards,PIT_UNKNOWN,306,306,1.0
J1,2014,Football-Data.co.uk:JPN.csv,home_shots,PIT_UNKNOWN,306,306,1.0
J1,2014,Football-Data.co.uk:JPN.csv,home_shots_on_target,PIT_UNKNOWN,306,306,1.0
J1,2014,Football-Data.co.uk:JPN.csv,home_yellow_cards,PIT_UNKNOWN,306,306,1.0
J1,2014,Football-Data.co.uk:JPN.csv,result,PIT_UNSAFE,306,306,1.0
J1,2015,Football-Data.co.uk:JPN.csv,away_corners,PIT_UNKNOWN,309,309,1.0
J1,2015,Football-Data.co.uk:JPN.csv,away_fouls,PIT_UNKNOWN,309,309,1.0
J1,2015,Football-Data.co.uk:JPN.csv,away_goals,PIT_UNSAFE,309,309,1.0
J1,2015,Football-Data.co.uk:JPN.csv,away_red_cards,PIT_UNKNOWN,309,309,1.0
J1,2015,Football-Data.co.uk:JPN.csv,away_shots,PIT_UNKNOWN,309,309,1.0
J1,2015,Football-Data.co.uk:JPN.csv,away_shots_on_target,PIT_UNKNOWN,309,309,1.0
J1,2015,Football-Data.co.uk:JPN.csv,away_yellow_cards,PIT_UNKNOWN,309,309,1.0
J1,2015,Football-Data.co.uk:JPN.csv,home_corners,PIT_UNKNOWN,309,309,1.0
J1,2015,Football-Data.co.uk:JPN.csv,home_fouls,PIT_UNKNOWN,309,309,1.0
J1,2015,Football-Data.co.uk:JPN.csv,home_goals,PIT_UNSAFE,309,309,1.0
J1,2015,Football-Data.co.uk:JPN.csv,home_red_cards,PIT_UNKNOWN,309,309,1.0
J1,2015,Football-Data.co.uk:JPN.csv,home_shots,PIT_UNKNOWN,309,309,1.0
J1,2015,Football-Data.co.uk:JPN.csv,home_shots_on_target,PIT_UNKNOWN,309,309,1.0
J1,2015,Football-Data.co.uk:JPN.csv,home_yellow_cards,PIT_UNKNOWN,309,309,1.0
J1,2015,Football-Data.co.uk:JPN.csv,result,PIT_UNSAFE,309,309,1.0
J1,2016,Football-Data.co.uk:JPN.csv,away_corners,PIT_UNKNOWN,309,309,1.0
J1,2016,Football-Data.co.uk:JPN.csv,away_fouls,PIT_UNKNOWN,309,309,1.0
J1,2016,Football-Data.co.uk:JPN.csv,away_goals,PIT_UNSAFE,309,309,1.0
J1,2016,Football-Data.co.uk:JPN.csv,away_red_cards,PIT_UNKNOWN,309,309,1.0
J1,2016,Football-Data.co.uk:JPN.csv,away_shots,PIT_UNKNOWN,309,309,1.0
J1,2016,Football-Data.co.uk:JPN.csv,away_shots_on_target,PIT_UNKNOWN,309,309,1.0
J1,2016,Football-Data.co.uk:JPN.csv,away_yellow_cards,PIT_UNKNOWN,309,309,1.0
J1,2016,Football-Data.co.uk:JPN.csv,home_corners,PIT_UNKNOWN,309,309,1.0
J1,2016,Football-Data.co.uk:JPN.csv,home_fouls,PIT_UNKNOWN,309,309,1.0
J1,2016,Football-Data.co.uk:JPN.csv,home_goals,PIT_UNSAFE,309,309,1.0
J1,2016,Football-Data.co.uk:JPN.csv,home_red_cards,PIT_UNKNOWN,309,309,1.0
J1,2016,Football-Data.co.uk:JPN.csv,home_shots,PIT_UNKNOWN,309,309,1.0
J1,2016,Football-Data.co.uk:JPN.csv,home_shots_on_target,PIT_UNKNOWN,309,309,1.0
J1,2016,Football-Data.co.uk:JPN.csv,home_yellow_cards,PIT_UNKNOWN,309,309,1.0
J1,2016,Football-Data.co.uk:JPN.csv,result,PIT_UNSAFE,309,309,1.0
J1,2017,Football-Data.co.uk:JPN.csv,away_corners,PIT_UNKNOWN,306,306,1.0
J1,2017,Football-Data.co.uk:JPN.csv,away_fouls,PIT_UNKNOWN,306,306,1.0
J1,2017,Football-Data.co.uk:JPN.csv,away_goals,PIT_UNSAFE,306,306,1.0
J1,2017,Football-Data.co.uk:JPN.csv,away_red_cards,PIT_UNKNOWN,306,306,1.0
J1,2017,Football-Data.co.uk:JPN.csv,away_shots,PIT_UNKNOWN,306,306,1.0
J1,2017,Football-Data.co.uk:JPN.csv,away_shots_on_target,PIT_UNKNOWN,306,306,1.0
J1,2017,Football-Data.co.uk:JPN.csv,away_yellow_cards,PIT_UNKNOWN,306,306,1.0
J1,2017,Football-Data.co.uk:JPN.csv,home_corners,PIT_UNKNOWN,306,306,1.0
J1,2017,Football-Data.co.uk:JPN.csv,home_fouls,PIT_UNKNOWN,306,306,1.0
J1,2017,Football-Data.co.uk:JPN.csv,home_goals,PIT_UNSAFE,306,306,1.0
J1,2017,Football-Data.co.uk:JPN.csv,home_red_cards,PIT_UNKNOWN,306,306,1.0
J1,2017,Football-Data.co.uk:JPN.csv,home_shots,PIT_UNKNOWN,306,306,1.0
J1,2017,Football-Data.co.uk:JPN.csv,home_shots_on_target,PIT_UNKNOWN,306,306,1.0
J1,2017,Football-Data.co.uk:JPN.csv,home_yellow_cards,PIT_UNKNOWN,306,306,1.0
J1,2017,Football-Data.co.uk:JPN.csv,result,PIT_UNSAFE,306,306,1.0
J1,2018,Football-Data.co.uk:JPN.csv,away_corners,PIT_UNKNOWN,309,309,1.0
J1,2018,Football-Data.co.uk:JPN.csv,away_fouls,PIT_UNKNOWN,309,309,1.0
J1,2018,Football-Data.co.uk:JPN.csv,away_goals,PIT_UNSAFE,309,309,1.0
J1,2018,Football-Data.co.uk:JPN.csv,away_red_cards,PIT_UNKNOWN,309,309,1.0
J1,2018,Football-Data.co.uk:JPN.csv,away_shots,PIT_UNKNOWN,309,309,1.0
J1,2018,Football-Data.co.uk:JPN.csv,away_shots_on_target,PIT_UNKNOWN,309,309,1.0
J1,2018,Football-Data.co.uk:JPN.csv,away_yellow_cards,PIT_UNKNOWN,309,309,1.0
J1,2018,Football-Data.co.uk:JPN.csv,home_corners,PIT_UNKNOWN,309,309,1.0
J1,2018,Football-Data.co.uk:JPN.csv,home_fouls,PIT_UNKNOWN,309,309,1.0
J1,2018,Football-Data.co.uk:JPN.csv,home_goals,PIT_UNSAFE,309,309,1.0
J1,2018,Football-Data.co.uk:JPN.csv,home_red_cards,PIT_UNKNOWN,309,309,1.0
J1,2018,Football-Data.co.uk:JPN.csv,home_shots,PIT_UNKNOWN,309,309,1.0
J1,2018,Football-Data.co.uk:JPN.csv,home_shots_on_target,PIT_UNKNOWN,309,309,1.0
J1,2018,Football-Data.co.uk:JPN.csv,home_yellow_cards,PIT_UNKNOWN,309,309,1.0
J1,2018,Football-Data.co.uk:JPN.csv,result,PIT_UNSAFE,309,309,1.0
J1,2019,Football-Data.co.uk:JPN.csv,away_corners,PIT_UNKNOWN,310,310,1.0
J1,2019,Football-Data.co.uk:JPN.csv,away_fouls,PIT_UNKNOWN,310,310,1.0
J1,2019,Football-Data.co.uk:JPN.csv,away_goals,PIT_UNSAFE,310,310,1.0
J1,2019,Football-Data.co.uk:JPN.csv,away_red_cards,PIT_UNKNOWN,310,310,1.0
J1,2019,Football-Data.co.uk:JPN.csv,away_shots,PIT_UNKNOWN,310,310,1.0
J1,2019,Football-Data.co.uk:JPN.csv,away_shots_on_target,PIT_UNKNOWN,310,310,1.0
J1,2019,Football-Data.co.uk:JPN.csv,away_yellow_cards,PIT_UNKNOWN,310,310,1.0
J1,2019,Football-Data.co.uk:JPN.csv,home_corners,PIT_UNKNOWN,310,310,1.0
J1,2019,Football-Data.co.uk:JPN.csv,home_fouls,PIT_UNKNOWN,310,310,1.0
J1,2019,Football-Data.co.uk:JPN.csv,home_goals,PIT_UNSAFE,310,310,1.0
J1,2019,Football-Data.co.uk:JPN.csv,home_red_cards,PIT_UNKNOWN,310,310,1.0
J1,2019,Football-Data.co.uk:JPN.csv,home_shots,PIT_UNKNOWN,310,310,1.0
J1,2019,Football-Data.co.uk:JPN.csv,home_shots_on_target,PIT_UNKNOWN,310,310,1.0
J1,2019,Football-Data.co.uk:JPN.csv,home_yellow_cards,PIT_UNKNOWN,310,310,1.0
J1,2019,Football-Data.co.uk:JPN.csv,result,PIT_UNSAFE,310,310,1.0
J1,2020,Football-Data.co.uk:JPN.csv,away_corners,PIT_UNKNOWN,306,306,1.0
J1,2020,Football-Data.co.uk:JPN.csv,away_fouls,PIT_UNKNOWN,306,306,1.0
J1,2020,Football-Data.co.uk:JPN.csv,away_goals,PIT_UNSAFE,306,306,1.0
J1,2020,Football-Data.co.uk:JPN.csv,away_red_cards,PIT_UNKNOWN,306,306,1.0
J1,2020,Football-Data.co.uk:JPN.csv,away_shots,PIT_UNKNOWN,306,306,1.0
J1,2020,Football-Data.co.uk:JPN.csv,away_shots_on_target,PIT_UNKNOWN,306,306,1.0
J1,2020,Football-Data.co.uk:JPN.csv,away_yellow_cards,PIT_UNKNOWN,306,306,1.0
J1,2020,Football-Data.co.uk:JPN.csv,home_corners,PIT_UNKNOWN,306,306,1.0
J1,2020,Football-Data.co.uk:JPN.csv,home_fouls,PIT_UNKNOWN,306,306,1.0
J1,2020,Football-Data.co.uk:JPN.csv,home_goals,PIT_UNSAFE,306,306,1.0
J1,2020,Football-Data.co.uk:JPN.csv,home_red_cards,PIT_UNKNOWN,306,306,1.0
J1,2020,Football-Data.co.uk:JPN.csv,home_shots,PIT_UNKNOWN,306,306,1.0
J1,2020,Football-Data.co.uk:JPN.csv,home_shots_on_target,PIT_UNKNOWN,306,306,1.0
J1,2020,Football-Data.co.uk:JPN.csv,home_yellow_cards,PIT_UNKNOWN,306,306,1.0
J1,2020,Football-Data.co.uk:JPN.csv,result,PIT_UNSAFE,306,306,1.0
J1,2021,Football-Data.co.uk:JPN.csv,away_corners,PIT_UNKNOWN,380,380,1.0
J1,2021,Football-Data.co.uk:JPN.csv,away_fouls,PIT_UNKNOWN,380,380,1.0
J1,2021,Football-Data.co.uk:JPN.csv,away_goals,PIT_UNSAFE,380,380,1.0
J1,2021,Football-Data.co.uk:JPN.csv,away_red_cards,PIT_UNKNOWN,380,380,1.0
J1,2021,Football-Data.co.uk:JPN.csv,away_shots,PIT_UNKNOWN,380,380,1.0
J1,2021,Football-Data.co.uk:JPN.csv,away_shots_on_target,PIT_UNKNOWN,380,380,1.0
J1,2021,Football-Data.co.uk:JPN.csv,away_yellow_cards,PIT_UNKNOWN,380,380,1.0
J1,2021,Football-Data.co.uk:JPN.csv,home_corners,PIT_UNKNOWN,380,380,1.0
J1,2021,Football-Data.co.uk:JPN.csv,home_fouls,PIT_UNKNOWN,380,380,1.0
J1,2021,Football-Data.co.uk:JPN.csv,home_goals,PIT_UNSAFE,380,380,1.0
J1,2021,Football-Data.co.uk:JPN.csv,home_red_cards,PIT_UNKNOWN,380,380,1.0
J1,2021,Football-Data.co.uk:JPN.csv,home_shots,PIT_UNKNOWN,380,380,1.0
J1,2021,Football-Data.co.uk:JPN.csv,home_shots_on_target,PIT_UNKNOWN,380,380,1.0
J1,2021,Football-Data.co.uk:JPN.csv,home_yellow_cards,PIT_UNKNOWN,380,380,1.0
J1,2021,Football-Data.co.uk:JPN.csv,result,PIT_UNSAFE,380,380,1.0
J1,2022,Football-Data.co.uk:JPN.csv,away_corners,PIT_UNKNOWN,310,310,1.0
J1,2022,Football-Data.co.uk:JPN.csv,away_fouls,PIT_UNKNOWN,310,310,1.0
J1,2022,Football-Data.co.uk:JPN.csv,away_goals,PIT_UNSAFE,310,310,1.0
J1,2022,Football-Data.co.uk:JPN.csv,away_red_cards,PIT_UNKNOWN,310,310,1.0
J1,2022,Football-Data.co.uk:JPN.csv,away_shots,PIT_UNKNOWN,310,310,1.0
J1,2022,Football-Data.co.uk:JPN.csv,away_shots_on_target,PIT_UNKNOWN,310,310,1.0
J1,2022,Football-Data.co.uk:JPN.csv,away_yellow_cards,PIT_UNKNOWN,310,310,1.0
J1,2022,Football-Data.co.uk:JPN.csv,home_corners,PIT_UNKNOWN,310,310,1.0
J1,2022,Football-Data.co.uk:JPN.csv,home_fouls,PIT_UNKNOWN,310,310,1.0
J1,2022,Football-Data.co.uk:JPN.csv,home_goals,PIT_UNSAFE,310,310,1.0
J1,2022,Football-Data.co.uk:JPN.csv,home_red_cards,PIT_UNKNOWN,310,310,1.0
J1,2022,Football-Data.co.uk:JPN.csv,home_shots,PIT_UNKNOWN,310,310,1.0
J1,2022,Football-Data.co.uk:JPN.csv,home_shots_on_target,PIT_UNKNOWN,310,310,1.0
J1,2022,Football-Data.co.uk:JPN.csv,home_yellow_cards,PIT_UNKNOWN,310,310,1.0
J1,2022,Football-Data.co.uk:JPN.csv,result,PIT_UNSAFE,310,310,1.0
J1,2023,Football-Data.co.uk:JPN.csv,away_corners,PIT_UNKNOWN,306,306,1.0
J1,2023,Football-Data.co.uk:JPN.csv,away_fouls,PIT_UNKNOWN,306,306,1.0
J1,2023,Football-Data.co.uk:JPN.csv,away_goals,PIT_UNSAFE,306,306,1.0
J1,2023,Football-Data.co.uk:JPN.csv,away_red_cards,PIT_UNKNOWN,306,306,1.0
J1,2023,Football-Data.co.uk:JPN.csv,away_shots,PIT_UNKNOWN,306,306,1.0
J1,2023,Football-Data.co.uk:JPN.csv,away_shots_on_target,PIT_UNKNOWN,306,306,1.0
J1,2023,Football-Data.co.uk:JPN.csv,away_yellow_cards,PIT_UNKNOWN,306,306,1.0
J1,2023,Football-Data.co.uk:JPN.csv,home_corners,PIT_UNKNOWN,306,306,1.0
J1,2023,Football-Data.co.uk:JPN.csv,home_fouls,PIT_UNKNOWN,306,306,1.0
J1,2023,Football-Data.co.uk:JPN.csv,home_goals,PIT_UNSAFE,306,306,1.0
J1,2023,Football-Data.co.uk:JPN.csv,home_red_cards,PIT_UNKNOWN,306,306,1.0
J1,2023,Football-Data.co.uk:JPN.csv,home_shots,PIT_UNKNOWN,306,306,1.0
J1,2023,Football-Data.co.uk:JPN.csv,home_shots_on_target,PIT_UNKNOWN,306,306,1.0
J1,2023,Football-Data.co.uk:JPN.csv,home_yellow_cards,PIT_UNKNOWN,306,306,1.0
J1,2023,Football-Data.co.uk:JPN.csv,result,PIT_UNSAFE,306,306,1.0
J1,2024,Football-Data.co.uk:JPN.csv,away_corners,PIT_UNKNOWN,380,380,1.0
J1,2024,Football-Data.co.uk:JPN.csv,away_fouls,PIT_UNKNOWN,380,380,1.0
J1,2024,Football-Data.co.uk:JPN.csv,away_goals,PIT_UNSAFE,380,380,1.0
J1,2024,Football-Data.co.uk:JPN.csv,away_red_cards,PIT_UNKNOWN,380,380,1.0
J1,2024,Football-Data.co.uk:JPN.csv,away_shots,PIT_UNKNOWN,380,380,1.0
J1,2024,Football-Data.co.uk:JPN.csv,away_shots_on_target,PIT_UNKNOWN,380,380,1.0
J1,2024,Football-Data.co.uk:JPN.csv,away_yellow_cards,PIT_UNKNOWN,380,380,1.0
J1,2024,Football-Data.co.uk:JPN.csv,home_corners,PIT_UNKNOWN,380,380,1.0
J1,2024,Football-Data.co.uk:JPN.csv,home_fouls,PIT_UNKNOWN,380,380,1.0
J1,2024,Football-Data.co.uk:JPN.csv,home_goals,PIT_UNSAFE,380,380,1.0
J1,2024,Football-Data.co.uk:JPN.csv,home_red_cards,PIT_UNKNOWN,380,380,1.0
J1,2024,Football-Data.co.uk:JPN.csv,home_shots,PIT_UNKNOWN,380,380,1.0
J1,2024,Football-Data.co.uk:JPN.csv,home_shots_on_target,PIT_UNKNOWN,380,380,1.0
J1,2024,Football-Data.co.uk:JPN.csv,home_yellow_cards,PIT_UNKNOWN,380,380,1.0
J1,2024,Football-Data.co.uk:JPN.csv,result,PIT_UNSAFE,380,380,1.0
J1,2025,Football-Data.co.uk:JPN.csv,away_corners,PIT_UNKNOWN,380,380,1.0
J1,2025,Football-Data.co.uk:JPN.csv,away_fouls,PIT_UNKNOWN,380,380,1.0
J1,2025,Football-Data.co.uk:JPN.csv,away_goals,PIT_UNSAFE,380,380,1.0
J1,2025,Football-Data.co.uk:JPN.csv,away_red_cards,PIT_UNKNOWN,380,380,1.0
J1,2025,Football-Data.co.uk:JPN.csv,away_shots,PIT_UNKNOWN,380,380,1.0
J1,2025,Football-Data.co.uk:JPN.csv,away_shots_on_target,PIT_UNKNOWN,380,380,1.0
J1,2025,Football-Data.co.uk:JPN.csv,away_yellow_cards,PIT_UNKNOWN,380,380,1.0
J1,2025,Football-Data.co.uk:JPN.csv,home_corners,PIT_UNKNOWN,380,380,1.0
J1,2025,Football-Data.co.uk:JPN.csv,home_fouls,PIT_UNKNOWN,380,380,1.0
J1,2025,Football-Data.co.uk:JPN.csv,home_goals,PIT_UNSAFE,380,380,1.0
J1,2025,Football-Data.co.uk:JPN.csv,home_red_cards,PIT_UNKNOWN,380,380,1.0
J1,2025,Football-Data.co.uk:JPN.csv,home_shots,PIT_UNKNOWN,380,380,1.0
J1,2025,Football-Data.co.uk:JPN.csv,home_shots_on_target,PIT_UNKNOWN,380,380,1.0
J1,2025,Football-Data.co.uk:JPN.csv,home_yellow_cards,PIT_UNKNOWN,380,380,1.0
J1,2025,Football-Data.co.uk:JPN.csv,result,PIT_UNSAFE,380,380,1.0
J2,2010,J.League Data Site,away_corners,PIT_UNKNOWN,342,342,1.0
J2,2010,J.League Data Site,away_fouls,PIT_UNKNOWN,342,342,1.0
J2,2010,J.League Data Site,away_goals,PIT_UNSAFE,342,342,1.0
J2,2010,J.League Data Site,away_red_cards,PIT_UNKNOWN,342,342,1.0
J2,2010,J.League Data Site,away_shots,PIT_UNKNOWN,342,342,1.0
J2,2010,J.League Data Site,away_shots_on_target,PIT_UNKNOWN,342,342,1.0
J2,2010,J.League Data Site,away_yellow_cards,PIT_UNKNOWN,342,342,1.0
J2,2010,J.League Data Site,home_corners,PIT_UNKNOWN,342,342,1.0
J2,2010,J.League Data Site,home_fouls,PIT_UNKNOWN,342,342,1.0
J2,2010,J.League Data Site,home_goals,PIT_UNSAFE,342,342,1.0
J2,2010,J.League Data Site,home_red_cards,PIT_UNKNOWN,342,342,1.0
J2,2010,J.League Data Site,home_shots,PIT_UNKNOWN,342,342,1.0
J2,2010,J.League Data Site,home_shots_on_target,PIT_UNKNOWN,342,342,1.0
J2,2010,J.League Data Site,home_yellow_cards,PIT_UNKNOWN,342,342,1.0
J2,2010,J.League Data Site,result,PIT_UNSAFE,342,342,1.0
J2,2011,J.League Data Site,away_corners,PIT_UNKNOWN,380,380,1.0
J2,2011,J.League Data Site,away_fouls,PIT_UNKNOWN,380,380,1.0
J2,2011,J.League Data Site,away_goals,PIT_UNSAFE,380,380,1.0
J2,2011,J.League Data Site,away_red_cards,PIT_UNKNOWN,380,380,1.0
J2,2011,J.League Data Site,away_shots,PIT_UNKNOWN,380,380,1.0
J2,2011,J.League Data Site,away_shots_on_target,PIT_UNKNOWN,380,380,1.0
J2,2011,J.League Data Site,away_yellow_cards,PIT_UNKNOWN,380,380,1.0
J2,2011,J.League Data Site,home_corners,PIT_UNKNOWN,380,380,1.0
J2,2011,J.League Data Site,home_fouls,PIT_UNKNOWN,380,380,1.0
J2,2011,J.League Data Site,home_goals,PIT_UNSAFE,380,380,1.0
J2,2011,J.League Data Site,home_red_cards,PIT_UNKNOWN,380,380,1.0
J2,2011,J.League Data Site,home_shots,PIT_UNKNOWN,380,380,1.0
J2,2011,J.League Data Site,home_shots_on_target,PIT_UNKNOWN,380,380,1.0
J2,2011,J.League Data Site,home_yellow_cards,PIT_UNKNOWN,380,380,1.0
J2,2011,J.League Data Site,result,PIT_UNSAFE,380,380,1.0
J2,2012,J.League Data Site,away_corners,PIT_UNKNOWN,462,462,1.0
J2,2012,J.League Data Site,away_fouls,PIT_UNKNOWN,462,462,1.0
J2,2012,J.League Data Site,away_goals,PIT_UNSAFE,462,462,1.0
J2,2012,J.League Data Site,away_red_cards,PIT_UNKNOWN,462,462,1.0
J2,2012,J.League Data Site,away_shots,PIT_UNKNOWN,462,462,1.0
J2,2012,J.League Data Site,away_shots_on_target,PIT_UNKNOWN,462,462,1.0
J2,2012,J.League Data Site,away_yellow_cards,PIT_UNKNOWN,462,462,1.0
J2,2012,J.League Data Site,home_corners,PIT_UNKNOWN,462,462,1.0
J2,2012,J.League Data Site,home_fouls,PIT_UNKNOWN,462,462,1.0
J2,2012,J.League Data Site,home_goals,PIT_UNSAFE,462,462,1.0
J2,2012,J.League Data Site,home_red_cards,PIT_UNKNOWN,462,462,1.0
J2,2012,J.League Data Site,home_shots,PIT_UNKNOWN,462,462,1.0
J2,2012,J.League Data Site,home_shots_on_target,PIT_UNKNOWN,462,462,1.0
J2,2012,J.League Data Site,home_yellow_cards,PIT_UNKNOWN,462,462,1.0
J2,2012,J.League Data Site,result,PIT_UNSAFE,462,462,1.0
J2,2013,J.League Data Site,away_corners,PIT_UNKNOWN,464,464,1.0
J2,2013,J.League Data Site,away_fouls,PIT_UNKNOWN,464,464,1.0
J2,2013,J.League Data Site,away_goals,PIT_UNSAFE,464,464,1.0
J2,2013,J.League Data Site,away_red_cards,PIT_UNKNOWN,464,464,1.0
J2,2013,J.League Data Site,away_shots,PIT_UNKNOWN,464,464,1.0
J2,2013,J.League Data Site,away_shots_on_target,PIT_UNKNOWN,464,464,1.0
J2,2013,J.League Data Site,away_yellow_cards,PIT_UNKNOWN,464,464,1.0
J2,2013,J.League Data Site,home_corners,PIT_UNKNOWN,464,464,1.0
J2,2013,J.League Data Site,home_fouls,PIT_UNKNOWN,464,464,1.0
J2,2013,J.League Data Site,home_goals,PIT_UNSAFE,464,464,1.0
J2,2013,J.League Data Site,home_red_cards,PIT_UNKNOWN,464,464,1.0
J2,2013,J.League Data Site,home_shots,PIT_UNKNOWN,464,464,1.0
J2,2013,J.League Data Site,home_shots_on_target,PIT_UNKNOWN,464,464,1.0
J2,2013,J.League Data Site,home_yellow_cards,PIT_UNKNOWN,464,464,1.0
J2,2013,J.League Data Site,result,PIT_UNSAFE,464,464,1.0
J2,2014,J.League Data Site,away_corners,PIT_UNKNOWN,462,462,1.0
J2,2014,J.League Data Site,away_fouls,PIT_UNKNOWN,462,462,1.0
J2,2014,J.League Data Site,away_goals,PIT_UNSAFE,462,462,1.0
J2,2014,J.League Data Site,away_red_cards,PIT_UNKNOWN,462,462,1.0
J2,2014,J.League Data Site,away_shots,PIT_UNKNOWN,462,462,1.0
J2,2014,J.League Data Site,away_shots_on_target,PIT_UNKNOWN,462,462,1.0
J2,2014,J.League Data Site,away_yellow_cards,PIT_UNKNOWN,462,462,1.0
J2,2014,J.League Data Site,home_corners,PIT_UNKNOWN,462,462,1.0
J2,2014,J.League Data Site,home_fouls,PIT_UNKNOWN,462,462,1.0
J2,2014,J.League Data Site,home_goals,PIT_UNSAFE,462,462,1.0
J2,2014,J.League Data Site,home_red_cards,PIT_UNKNOWN,462,462,1.0
J2,2014,J.League Data Site,home_shots,PIT_UNKNOWN,462,462,1.0
J2,2014,J.League Data Site,home_shots_on_target,PIT_UNKNOWN,462,462,1.0
J2,2014,J.League Data Site,home_yellow_cards,PIT_UNKNOWN,462,462,1.0
J2,2014,J.League Data Site,result,PIT_UNSAFE,462,462,1.0
J2,2015,J.League Data Site,away_corners,PIT_UNKNOWN,462,462,1.0
J2,2015,J.League Data Site,away_fouls,PIT_UNKNOWN,462,462,1.0
J2,2015,J.League Data Site,away_goals,PIT_UNSAFE,462,462,1.0
J2,2015,J.League Data Site,away_red_cards,PIT_UNKNOWN,462,462,1.0
J2,2015,J.League Data Site,away_shots,PIT_UNKNOWN,462,462,1.0
J2,2015,J.League Data Site,away_shots_on_target,PIT_UNKNOWN,462,462,1.0
J2,2015,J.League Data Site,away_yellow_cards,PIT_UNKNOWN,462,462,1.0
J2,2015,J.League Data Site,home_corners,PIT_UNKNOWN,462,462,1.0
J2,2015,J.League Data Site,home_fouls,PIT_UNKNOWN,462,462,1.0
J2,2015,J.League Data Site,home_goals,PIT_UNSAFE,462,462,1.0
J2,2015,J.League Data Site,home_red_cards,PIT_UNKNOWN,462,462,1.0
J2,2015,J.League Data Site,home_shots,PIT_UNKNOWN,462,462,1.0
J2,2015,J.League Data Site,home_shots_on_target,PIT_UNKNOWN,462,462,1.0
J2,2015,J.League Data Site,home_yellow_cards,PIT_UNKNOWN,462,462,1.0
J2,2015,J.League Data Site,result,PIT_UNSAFE,462,462,1.0
J2,2016,J.League Data Site,away_corners,PIT_UNKNOWN,462,462,1.0
J2,2016,J.League Data Site,away_fouls,PIT_UNKNOWN,462,462,1.0
J2,2016,J.League Data Site,away_goals,PIT_UNSAFE,462,462,1.0
J2,2016,J.League Data Site,away_red_cards,PIT_UNKNOWN,462,462,1.0
J2,2016,J.League Data Site,away_shots,PIT_UNKNOWN,462,462,1.0
J2,2016,J.League Data Site,away_shots_on_target,PIT_UNKNOWN,462,462,1.0
J2,2016,J.League Data Site,away_yellow_cards,PIT_UNKNOWN,462,462,1.0
J2,2016,J.League Data Site,home_corners,PIT_UNKNOWN,462,462,1.0
J2,2016,J.League Data Site,home_fouls,PIT_UNKNOWN,462,462,1.0
J2,2016,J.League Data Site,home_goals,PIT_UNSAFE,462,462,1.0
J2,2016,J.League Data Site,home_red_cards,PIT_UNKNOWN,462,462,1.0
